Name,Address,Latitude,Longitude
금정역점,경기 군포시 군포로735번길 3,37.3708586980216,126.943270249473
대전도마점,대전 서구 도솔로 133,36.3225346262072,127.373563623436
보경복권,울산 북구 명촌6길 7,35.557789757613,129.360304185923
돈벼락맞는곳(고현점),경남 거제시 고현로9길 10,34.8871944506552,128.622396963456
토토플러스복권방,경남 김해시 삼안로 239,35.249377240227,128.910304307778
슈퍼복권나라(삼방),"경남 김해시 율하1로 110, 101호",35.1727964064639,128.815633824603
오렌지24시마트(화봉),울산 북구 명촌4길 10,35.5580815786833,129.358064295281
삼거리슈퍼,경남 김해시 분성로336번길 30,35.2309719858058,128.882967267787
대림통상(복권마트),"울산 중구 신기14길 1, 102호",35.5526113788849,129.296866432288
행운을주는사람들(고성),경남 고성군 고성읍 중앙로 41,34.9742067930371,128.324789779548
천하명당,경남 진주시 진양호로 564,35.1937476359381,128.086989063351
수성공인중개사사무소,경남 김해시 우암로 39,35.2341960139876,128.860418259074
플러스로터리,경남 양산시 물금읍 범어로 28,35.3310736286373,129.011779839293
노다지복권방(창녕),경남 창녕군 창녕읍 명덕로 49,35.5429811441375,128.494859342837
천하명당,경남 통영시 항남1길 7-12,34.8427139312087,128.423196307641
참조은복권,"울산 중구 성안로 167, 102호",35.5754374730212,129.316229470851
로또명당,대구 남구 현충로 203,35.8509282629972,128.581209903378
복권일번지,경북 상주시 중앙로 256,36.4156934708281,128.166444436938
복권방,대구 달서구 성지로 66,35.8550043366928,128.521264464717
복권판매점,경북 경산시 하양읍 하양로 65,35.9111589857359,128.815785803006
복권천국,대구 동구 화랑로 419,35.8766973902854,128.669852079744
복권명당,대구 서구 국채보상로 419,35.8718416097763,128.576974191526
행복편의점,"경북 경주시 외동읍 산업로 1762, 상가동 102호",35.6718750064903,129.336308032048
왕대박복권방,대구 달성군 다사읍 달구벌대로 814,35.8620222798811,128.460335704883
돈벼락복권방,대구 북구 동변로 82-1,35.9207021160842,128.603794623645
복권명방후포점,경북 울진군 후포면 후포삼율로 115-1,36.6804513881291,129.442214762146
왕대박복권방,대구 북구 태전로 27-1,35.9228631410606,128.544562791621
영남통상,경북 성주군 성주읍 성주로 3228,35.9180279922513,128.286895872202
복권명당,대구 서구 팔달로 84,35.8898748397722,128.55924065538
왕대박복권방,대구 북구 칠성남로 143,35.8776948087102,128.596162644696
황금복권,경북 영주시 구성로 379-1,36.8249637267948,128.620702023628
로또명당,"대구 남구 명덕로 322, 101호",35.8548387371786,128.605137990592
위드미월배역점,대구 달서구 월배로 152,35.8161357713865,128.530782406543
대운마트,"대구 동구 동촌로 190, 상가 101동 106호",35.8808977043024,128.661454485258
복권천국(문현),부산 남구 수영로 38,35.1364186029131,129.071828641443
황금복권방,부산 사상구 새벽로 202번길 5,35.1591262754131,128.984338683581
돈벼락복권방(부산서면점),부산 부산진구 서전로 18-1,35.1575879422678,129.061675365786
슈퍼복권나라(주례),부산 사상구 학감대로 166,35.1456853614981,128.98868196943
돈벼락맞는곳(해운대),"부산 해운대구 양운로 55, 상가 102호",35.1681697165142,129.176218799492
돈벼락맞는곳(마트월드점),"부산 사상구 낙동대로 910, 상가A동 160호",35.1413742954462,128.970557089716
복권천국(대연),부산 남구 못골로 48-2,35.1357282251514,129.087742891082
돈벼락맞는곳(기장),부산 기장군 기장읍 읍내로 109,35.2452378493168,129.216331930168
one by one(나들가게),부산 중구 흑교로 18,35.1011343329317,129.025311883853
돈벼락맞는곳,부산 사하구 장평로 134,35.0779599401339,128.973007452447
돈벼락복권,강원 태백시 번영로 356,37.1715376055433,128.992119431229
복권사랑,경기 양주시 평화로 1444,37.8194771901356,127.047156226242
천하명당 미아점,서울 강북구 솔샘로 283,37.6186535304349,127.023966947502
천하명당,서울 중구 퇴계로 322,37.5640130769694,127.007464524322
노다지,서울 중구 다산로44길 15,37.5650537013473,127.017810793551
천하명당 미마트점,서울 성북구 동소문로2길 13,37.5881306410682,127.007240599705
천하명당(답십리점),서울 동대문구 전농로 105-1,37.5744318290656,127.057351229018
광산마트,서울 강북구 한천로 1078-1,37.6426092255051,127.023489921007
행운복권방,경기 포천시 소홀읍 송우리 127-6,37.8288621438774,127.147507150439
가판 창동역점,서울 도봉구 마들로11길 77,37.6532084846758,127.04768378525
신흥2020,서울 도봉구 도봉로 733,37.669923827815,127.043304550233
왕대박복권,강원 속초시 번영로 142,38.2113548828553,128.589367591603
대박의터,강원 춘천시 동내면 영서로 1786,37.8362738856845,127.760134997623
복권나라,강원 태백시 황지로 215-1,37.1765124863348,128.987315403505
로또복권방,경기 포천시 중앙로119번길 10,37.8974529110707,127.202200969494
